id,codigo_barras,nombre,laboratorio,marca,principio_activo,requiere_receta,es_generico,categoria,subcategoria,precio_bs,ventas,stock,imagen_url,fecha_extraccion
1019795,1019795,Inst Diclofenaco 50mg Cj X,,,Diclofenaco,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747471
1020282,1020282,Frac Inst Diclofenaco 50mg,,,Diclofenaco,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747485
1029769,7702635621201,Voltaflex 12.5mg Cj X 20,,,,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747535
1002066,7501094913984,Voltaren Susp 1.8mg Fco X,,,,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747563
1022288,1022288,Inst Voltaren Sup 100mg Cj,,,,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747586
1022287,1022287,Inst Voltaren Susp 1.8mg,,,,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747603
1002035,7702605101948,Naproxeno 500 mg Genfar Caja x 10 Tabletas,GENFAR S.A.,Genfar,Naproxeno,false,False,,Droguería,10550.0,4866.0,519,https://product-images.farmatodo.com/GkmKQGwoS0pccebugLPavt-oQC0X5wodRLCaTPZGZcN57yGXbBjlES_fFROs1S8ohLQqhyhF0IeJhJDcIEvvpBHoAMIV5Y0ZbWQ,2026-01-20T02:43:10.747625
219350161,7706569001450,Naproxeno AG 500 mg Caja x 10 Tabletas,LAFRAN AMER GEN,AG,Naproxeno,false,False,Salud y medicamentos,Droguería,10550,1013.0,161,https://lh3.googleusercontent.com/V4tikgXUvym12tHDNe70QRanoFbz9G3kLArhyZG2lnwJskCamXncxL16HTscbNr9feozs29v-EOAqok0wwGj6YP-hlvad1rVRhGvxHfDGMeJ6gA,2026-01-20T02:43:10.747637
1055915,7702057771904,Naproxeno Durafex Forte 500mg x6 Caps liq. Naproxeno TQ,TECNOQUIMIC OTC,Tecnoquímicas,Naproxeno,False,False,Alivio del dolor,,14600.0,193.0,30,https://lh3.googleusercontent.com/2XhosG9pSK1eWBsrpu4XPk499j3_4VtlXRr33SrRcXI_LSagPcEAqmuhc0t2So1aFVcCl6UQbxU_YX7B83RdQEjfXMnmJECgsU8,2026-01-20T02:43:10.747649
212400196,7702123012399,Apronax Naproxeno Sódico 275 mg Bayer Caja x 4 Cápsulas Blandas,BAYER HEALTHCAR,Bayer,Naproxeno,False,False,Alivio del dolor,Dolor general,10500,723.0,89,https://product-images.farmatodo.com/mNDJ6ZXRrBO8IPMnIxEBZ8Mn-ZZnj8A0cV6gB4LKSNHdSpgJsQKEhp7akmdxu1NYLLSaUGqDBR3LQPG3M9xNXAUPkBoeq-LzSOxuYfFo-eQosPRl,2026-01-20T02:43:10.747663
108112071,7702870072950,Doxu Naproxeno + Hidrocodona 5mg/250mg Abbott Caja x 20 Tabletas,LAFRANC FARM 1,Abbott,Naproxeno,false,False,Salud y medicamentos,Droguería,98000.0,23.0,21,https://lh3.googleusercontent.com/O37TqZGpYv6jozjRzcd0UyWHCUjx6XYt89nAc7--MykqptVOVpyRt7dASV-BPIphDvnR6p5z3qYVLo1pU55490uQUe5MH-wHziwn,2026-01-20T02:43:10.747674
234400031,17703546703106,Naproflash Naproxeno 250 mg Novamed Caja x 4 Cápsulas,NOVAMED S.A.,Novamed,Naproxeno,,False,Salud y medicamentos,Droguería,74050.0,11.0,34,https://product-images.farmatodo.com/YgwTGL25ViIjsUSOhEMoibSXaOErQMri6l3NscLfUxo1dZ21Omb5-LLFMsEFtEw8t1rjXDfACQFpt3WICtkqSWPolZZ6nWVFXknr6YYkXDk-kvKP,2026-01-20T02:43:10.747686
212150027,7702870073209,Doxu Naproxeno + Hidrocodona 7.5mg/250mg Abbott Caja x 20 Tabletas,LAFRANC FARM 1,Abbott,Naproxeno,false,False,Salud y medicamentos,Droguería,94750.0,6.0,42,https://lh3.googleusercontent.com/c9B84KsD11ideellIyvScxB_SiUREmCGkMuo7pMTr92q5fRCzGL0QVWwMke-4v1TlMimfUhjwoZd_i8mOp9zxFt5YSDtgK5w6i1s,2026-01-20T02:43:10.747697
1048709,7702870071595,Fleximax Nap Naproxeno + Tiocolchicosido 250mg/4mg Abbott Caja x 14 Tabletas,LAFRANC FARM 1,Abbott,Naproxeno,false,False,Salud y medicamentos,Droguería,77250.0,309.0,100,https://lh3.googleusercontent.com/a38LUn1pWFMNYyXlN_s9H-ipHkrY6fD6krfkVvKJEK1cR4ITjz6mQFeyNCeeROxtOxlRjpq_sPmrnDaADPHBIQGTR-boyBe7KdkB,2026-01-20T02:43:10.747708
108112063,7702870072967,Doxu Plus Naproxeno + Hidrocodona 10mg/250mg Abbott x 20 Tabletas,LAFRANC FARM 1,Abbott,Naproxeno,false,False,Salud y medicamentos,Droguería,101250,210.0,107,https://lh3.googleusercontent.com/eqrMYLZqcE2ylu10a5xaRFnL3qwQDT9JIcuDxvtlCk77cX4qvAv-_fLunljEHpxOZKc84kfRYylVD4cgOAKgsajX8Iib_LD_Mpu7mbMe2DTyJ9RD,2026-01-20T02:43:10.747718
207450121,7702057092726,Duraflex Forte Naproxeno 500 mg Tecnoquímicas Caja x 18 Cápsulas,TECNOQUIMIC OTC,Tecnoquímicas,Naproxeno,False,False,Salud y medicamentos,Droguería,55100.0,78.0,102,https://product-images.farmatodo.com/9aO5EM3xDeQwZgoqLGLNTwL593f9t_UiUv2ayyn9oc31Ti81e22yCS1lckk9hYCxEeaswhAJVCo0kcJio9NFnugJc9WxxiHp5u4PGeSQ9kDE6EQp3g,2026-01-20T02:43:10.747730
203052767,7703038050452,Solo Online Naproxeno Tab 500 Mg 500 ,AXXA VIRTUAL,,Naproxeno,False,False,,,107950.0,1.0,300,https://lh3.googleusercontent.com/uJjBi8JPjXmF4Cp7b20uDwgs9eTFEl570exPkDwyqnFjWBJxR0DwjuoEz-Ku4rlZY_Rh7ik0VpthEMLon8BJJ5XWSRyQ-o8GVKM,2026-01-20T02:43:10.747741
203053946,7703712035959,Solo Online Naproxeno Tab 500 Mg ,AXXA VIRTUAL,,Naproxeno,False,False,,,92150.0,0,300,https://lh3.googleusercontent.com/p2OFS5LkCTDzmSk0eXNQYZsB1QgKoZ-jfVwSjiz0esbPj1CDk3uD0BSOmjUE_Qb_2izidSRzXAjqNjiXrBOhv3ivlbMDhb38edA,2026-01-20T02:43:10.747751
283300467,7702123014027,Oferta Pague 22 Lleve 28   Apronax Naproxeno Sodico 275 mg BAYER,BAYER HEALTHCAR,Bayer,Naproxeno,False,False,Salud y medicamentos,Droguería,53050,188.0,7,https://product-images.farmatodo.com/fkEeGdHYzM_rQdfhP0cwTJEVi9ad_KKaV0dEnVqetbLQK3_ILoRHY8-32zFYSTR6nwOqFb6tC6b-qlThy3zAATi8UnmpKmyPZRI2lkJ_K-jrn2Nd,2026-01-20T02:43:10.747762
1040774,7702057102463,Durafex Muscular 250mg.,TECNOQUIMIC OTC,Durafex,Durafex Muscular,false,False,Alivio del dolor,Muscular y articular,8500,279.0,209,https://lh3.googleusercontent.com/6P0jFtL48F0za1tgYsw_n55Fw6qhFrVJC_ER8LEbrprgSstgvcG66p1db2Bcw3_R_0_BkpzxpBPI3aCek5lEK5YA5H9A1Iw95g,2026-01-20T02:43:10.747781
234800422,7706569001443,Naproxeno 250mg AG Caja x 10 Tabletas,AG,AG,Naproxeno,False,False,,,7200,0.0,0,,2026-01-20T02:43:10.747792
1037908,19493720,Naproxeno Mk 275mg Cj X 5,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747816
1020452,134694775,Naproxeno 500mg Cj X 10,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747830
1020451,151459379,Naproxeno 250mg Cj X 10,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747841
1016323,74536468,Naproxeno La Santé 250mg,Naproxeno,Naproxeno,Naproxeno,False,False,Alivio del dolor,Dolor general,4650,0.0,0,https://lh3.googleusercontent.com/SbJraKdkKp1k00V8GsK-G7_5C2m6XYLJ0vvTKZ2VFLLiKBJhdIV85IUeMgqO_jddCxss7wWAIlQ5ZN0TauGDccIUYonT3DV9EJRE,2026-01-20T02:43:10.747852
1002616,3413784,Naproxeno La Santé 500mg,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747864
1002614,84173856,Naproxeno 250mg Cj X 10,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747874
1002036,100233,Naproxeno 500mg Cj X 10,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747884
1000763,43096433,Naproxeno 550mg Cj X 20,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747895
1000762,56918275,Naproxeno Amp 500mg Fco X,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747905
1000761,10049032,Naproxeno Susp 125mg Jbe X,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747916
1023576,136942708,Conv. Naproxeno Susp 125mg,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747926
1023489,1471764,Conv. Naproxeno 250mg X 1,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747937
1020900,1336185,Inst Naproxeno 500mg Cj X,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747948
1019872,122970724,Conv. Naproxeno 500mg X 1,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747958
1019870,16781944,Inst Naproxeno 250mg Cj X,General,General,Naproxeno,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.747969
1032831,110428951,Apronax 275mg Cj X 10 Tab,General,General,Apronax,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748037
1023100,71801128,Apronax 275mg Cj X 5 Tab,General,General,Apronax,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748054
1000116,72943254,Apronax 275mg Cj X 20 Tab,General,General,Apronax,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748081
1041723,5341793,Ponstan Max 200mg Tabletas,Ponstan,Ponstan,Ponstan Max,False,False,Alivio del dolor,Dolor general,7500,0.0,0,https://lh3.googleusercontent.com/A-TXzO8HEoyNe9f0HVUd46ejQawySwGJrQReDKqvT77igRE6UMWkF-2vC-UnAYVCa8xe6If_Bekfhf5X-jPb-TV0YqvTnvTeLQ,2026-01-20T02:43:10.748104
1033543,152080658,Analper Nax 250mg Cj X 10,General,General,Analper Nax,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/g8CtEoyUEUK-MWB0GY1bJKbp3Qxky0AyksllplFi-04h9tI3uJ7a9eEd6gEaZ7ulmG53ZSXgdwJtpwrWxVnbrO0F61m7UdH-uTuQ,2026-01-20T02:43:10.748123
1046961,7702057290900,Durafex Espalda 250/65mg.,TECNOQUIMIC OTC,Durafex,,false,False,Alivio del dolor,Muscular y articular,10900,135.0,0,https://lh3.googleusercontent.com/gptgcBhoNARykpg1zWqkCEp3jvgqqCkGUdIR6kM27ZOhCpchGLUWIw7S_S3YErYoIJ4ARfQPL-e1ezavr8sFIgu7jf77mBG8i0Jk,2026-01-20T02:43:10.748141
1049728,7702057856090,DURAFEX-F 500MG ,TECNOQUIMIC OTC,,,False,False,,,11900.0,1.0,0,https://lh3.googleusercontent.com/_JQvdkLLpp3tFl5AGFP8PNKjYtz6CaEGNMeZ8ev-zxC2mBwUfAkH2yK4Psf-TO_PUape-SeHfVmyh4GZLQd-KhhIjPFRAtPgB_Q,2026-01-20T02:43:10.748157
1045133,154297957,Oft Apronax 275mg Cj X 8,General,General,Oft Apronax,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748194
1000764,7702605101917,Naproxeno Retard 750mg Cj,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748231
1020902,1020902,Inst Naproxeno Jbe 125mg,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748242
1020901,1020901,Inst Naproxeno 550mg Cj X,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748251
1019871,1019871,Inst Naproxeno Amp 500mg,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748261
1021606,1021606,Frac Inst Naproxeno 250mg,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748271
1021570,1021570,Frac Inst Naproxeno 550mg,,,Naproxeno,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748281
1001987,7861073963332,Alinax 275mg Cj X 20 Tab,,,Alinax,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748317
1048717,1893,Trass 500mg/85mg Caja X 4t,,,Trass,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748334
1000760,7861073963073,Naprosyn Retard 750mg Cj X,,,Naprosyn Retard,False,False,,,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748351
1000712,7703763040124,Meloxicam La Santé 15 mg Caja x 10 Tabletas,LA SANTE,La Santé,Meloxicam,false,False,,Droguería,15150.0,282.0,59,https://product-images.farmatodo.com/WEvi1bN-pWfvAfo_9hMZ0RAF7VF9syrQw5LiBCtV2xV3Jqtl87c64prVYlNgZLSi3dc0s2JXkqhM5OMVVc7DR9t2iLW3_z7D3NJVRe7l2ontRPK-,2026-01-20T02:43:10.748366
1000713,7703763040117,Meloxicam La Santé 7.5 mg Caja x 10 Tabletas,LA SANTE,La Santé,Meloxicam,false,False,Salud y medicamentos,Droguería,11950.0,223.0,114,https://lh3.googleusercontent.com/YXEtKXbaCdOStJi8edmp9AlZWAE2WCqdqdbNj44CyD9CuBh8fUtYJAju6w82noHtrris_chn0EF9Q5SQuY1DHHA9npJZBGeGTAI,2026-01-20T02:43:10.748379
1025175,7706569020437,Meloxicam AG 15 mg Caja x 10 Tabletas,LAFRAN AMER GEN,AG,Meloxicam,false,False,,Droguería,13100.0,205.0,44,https://lh3.googleusercontent.com/D1CyayTTf25r45MZmD-oLznBgJVp3sWZjsUlKxtnY8nQU0CPcHYx3z7f5hxO8X8_8sNEqj9s920pSMpzkvqQDo1CTyksnGRlDDc,2026-01-20T02:43:10.748390
1025176,7706569020444,Meloxicam AG 7.5 mg Caja x 10 Tabletas,LAFRAN AMER GEN,AG,Meloxicam,False,False,Salud y medicamentos,Droguería,14950.0,87.0,26,https://lh3.googleusercontent.com/p4mtFK5BjzUUfqjqXv1Ky9d1Mr1Or2IPegEH7y-HHAPixfZMFS2yPQqeH2X2QK7-s_AFWtvIHKfJHNcg297-LAJ7k8K0nx3rjxc,2026-01-20T02:43:10.748401
1047520,7702057062224,Meloxicam MK 15Mg/1.5Ml,TECNOQUIMICA MK,,Meloxicam,false,False,,Droguería,10900,18.0,145,https://lh3.googleusercontent.com/5FbSR9vQiJA4xUixfrJRSt4Y02GyhyCpQXvnOZ6nu69Bn_pC8jGvoYD_E7gY7mjRykgm8oZf6Gf3sqLrEeWeZMSQq1k2ZyNuO5Q,2026-01-20T02:43:10.748413
1002038,7703381003983,Niflamin PL Forte Meloxicam 15 mg Boehringer Caja x 5 Cápsulas,BOEHRINGER S.A.,Niflamin,Meloxicam,false,False,,Droguería,45400,294.0,53,https://product-images.farmatodo.com/_qZi5IxjI6byCJsAZXBeug4lc9mNXhB9AXjRK1ThfJbGLLPF7PAuasCmuy5DjWxQHBWhzGPgDzlXW3Ca6Va6X5E13D7wg8eERA,2026-01-20T02:43:10.748441
1002022,7702870001073,Melocam Dispersable 15mg,LAFRANC FARM 1,,Melocam Dispersable,false,False,,Droguería,73900,9.0,73,https://lh3.googleusercontent.com/XDrt7btrP90jD_DgtTOs6uKYuohjhTTyhWak5dmrHMOB2R3DRmYBnPBxyQ_lI3gLFmjlBsf8RV6M22PHsZ2aGPdwCoUj70uV4PI,2026-01-20T02:43:10.748459
1015904,57230648,Meloxicam 7.5mg Cj X 10,General,General,Meloxicam,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748554
1021601,5571113,Conv. Meloxicam 15mg X 1,General,General,Meloxicam,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748566
1021600,40337796,Conv. Meloxicam 7.5mg X 1,General,General,Meloxicam,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748577
1020893,142833521,Conv. Meloxicam 7.5mg Cj X,General,General,Meloxicam,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748588
1020892,125240661,Inst Meloxicam 15mg Cj X,General,General,Meloxicam,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748599
1016254,7703763210114,//OCAM 15MG TABLETAS CAJA X10TAB.  MELOXICAM,BUSSIE PHARMETIQUE,Pharmetique,Meloxicam,False,False,Salud y medicamentos,Droguería,58950.0,1.0,0,https://lh3.googleusercontent.com/DxpYXK5khab-EfRBOC9-6-B0uQ6P6mV7297orvq-plCH7v5SrjXOZ5aWhhP6KZvnUQYdDn0Z6JO5S5naNKDWpbWiHZtwmcKld4tDlwWWyOaMiA1E,2026-01-20T02:43:10.748610
1000811,7703763990191,//OCAM 7.5MG TABLETAS CAJA X10TAB.  MELOXICAM                   ,BUSSIE PHARMETIQUE,Pharmetique,Meloxicam,False,False,Salud y medicamentos,Droguería,38200.0,0.0,0,https://lh3.googleusercontent.com/WkCrQ2mZCnh2FdY-Z9j3ZI-00f06alpnHKAqpES0aVCt9c7SnRzTJbPTd5TxHC02lMyF0jKHo_PJ3cmzNULkNJ4WIuJ4925lDOAKOQdb04w85yHO,2026-01-20T02:43:10.748625
1016260,7703763210138,//OCAM 15MG/1.5ML SOLUCIÓN INYECT FRASCO X1AMP.  MELOXICAM   ,BUSSIE PHARMETIQUE,Pharmetique,Meloxicam,False,False,Salud y medicamentos,Droguería,12350.0,0.0,0,https://lh3.googleusercontent.com/9hS5rXxc7NFdRcUM4w9Cwnbe46raLeVcZfgMOAmyJEsNVDOViw-69go8Ur7qVKZcTvEpUmIYOfPu3AtpMzd2RV4LPUEXTY182g,2026-01-20T02:43:10.748642
1028173,123281558,Mobic 15mg Cj X 5  Comp,General,General,Mobic,False,False,"Vasos, platos, envases, cocina y picnic",Cocina y picnic,0,0.0,0,https://lh3.googleusercontent.com/exTrlxb4DDDXvPfaRL_RJL0cncl69eWW1vUf2J_DiIf2b7mstsK1Haj7vrfmhI7dcKUV5dsVC15tvm1llwJ_4DdNDBV8tvpP5A,2026-01-20T02:43:10.748663
